transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children,payee_norm,label
txn_0035648,user_0393,DOMINOS #4734,52.37,06-04-2024,Saturday,Dining Out,1,0,DOMINOS,4
txn_0035649,user_0393,MCDONALDS #35475,9.31,07-04-2024,Sunday,Dining Out,1,0,MCDONALDS,4
txn_0035650,user_0393,CHICK-FIL-A #7403,16.95,11-04-2024,Thursday,Dining Out,1,0,CHICK-FIL-A,4
txn_0035651,user_0393,STARBUCKS #95123,57.63,12-04-2024,Friday,Dining Out,1,0,STARBUCKS,4
txn_0035652,user_0393,APPLEBEES #3847,29.36,23-04-2024,Tuesday,Dining Out,1,0,APPLEBEES,4
txn_0035653,user_0393,PANERA BREAD #2298,56.2,24-04-2024,Wednesday,Dining Out,1,0,PANERA BREAD,4
txn_0035654,user_0393,PIZZA HUT #2607,30.44,24-04-2024,Wednesday,Dining Out,1,0,PIZZA HUT,4
txn_0035655,user_0393,UBER EATS*LOY8DO,26.53,25-04-2024,Thursday,Dining Out,1,0,UBER EATS,4
txn_0035656,user_0393,PIZZA HUT #5527,42.62,27-04-2024,Saturday,Dining Out,1,0,PIZZA HUT,4
txn_0035657,user_0393,DOMINOS #3893,50.62,02-05-2024,Thursday,Dining Out,1,0,DOMINOS,4
txn_0035658,user_0393,CHICK-FIL-A #9644,56.67,02-05-2024,Thursday,Dining Out,1,0,CHICK-FIL-A,4
txn_0035659,user_0393,OLIVE GARDEN #3529,27.95,08-05-2024,Wednesday,Dining Out,1,0,OLIVE GARDEN,4
txn_0035660,user_0393,SUBWAY #39062,64.28,10-05-2024,Friday,Dining Out,1,0,SUBWAY,4
txn_0035661,user_0393,MCDONALDS #81232,45.26,13-05-2024,Monday,Dining Out,1,0,MCDONALDS,4
txn_0035662,user_0393,CHICK-FIL-A #7791,67.52,14-05-2024,Tuesday,Dining Out,1,0,CHICK-FIL-A,4
txn_0035663,user_0393,DUNKIN #39292,26.18,14-05-2024,Tuesday,Dining Out,1,0,DUNKIN,4
txn_0035664,user_0393,PIZZA HUT #3147,52.23,14-05-2024,Tuesday,Dining Out,1,0,PIZZA HUT,4
txn_0035665,user_0393,SUBWAY #60850,49.85,16-05-2024,Thursday,Dining Out,1,0,SUBWAY,4
txn_0035666,user_0393,SUBWAY #84856,67.4,20-05-2024,Monday,Dining Out,1,0,SUBWAY,4
txn_0035667,user_0393,CHICK-FIL-A #5003,54.48,22-05-2024,Wednesday,Dining Out,1,0,CHICK-FIL-A,4
txn_0035668,user_0393,PIZZA HUT #4589,25.43,26-05-2024,Sunday,Dining Out,1,0,PIZZA HUT,4
txn_0035669,user_0393,SUBWAY #88602,29.09,29-05-2024,Wednesday,Dining Out,1,0,SUBWAY,4
txn_0035670,user_0393,DUNKIN #30978,32.83,29-05-2024,Wednesday,Dining Out,1,0,DUNKIN,4
txn_0035671,user_0393,DUNKIN #53596,17.12,02-06-2024,Sunday,Dining Out,1,0,DUNKIN,4
txn_0035672,user_0393,DUNKIN #80445,44.92,08-06-2024,Saturday,Dining Out,1,0,DUNKIN,4
txn_0035673,user_0393,DOMINOS #8513,67.27,12-06-2024,Wednesday,Dining Out,1,0,DOMINOS,4
txn_0035674,user_0393,APPLEBEES #1306,23.97,15-06-2024,Saturday,Dining Out,1,0,APPLEBEES,4
txn_0035675,user_0393,STARBUCKS #43710,27.59,19-06-2024,Wednesday,Dining Out,1,0,STARBUCKS,4
txn_0035676,user_0393,MCDONALDS #70744,56.22,20-06-2024,Thursday,Dining Out,1,0,MCDONALDS,4
txn_0035677,user_0393,CHICK-FIL-A #8392,32.69,21-06-2024,Friday,Dining Out,1,0,CHICK-FIL-A,4
txn_0035678,user_0393,DUNKIN #77148,14.03,23-06-2024,Sunday,Dining Out,1,0,DUNKIN,4
txn_0035679,user_0393,OLIVE GARDEN #1051,8.26,24-06-2024,Monday,Dining Out,1,0,OLIVE GARDEN,4
txn_0035680,user_0393,PIZZA HUT #8216,0.83,25-06-2024,Tuesday,Dining Out,1,0,PIZZA HUT,4
txn_0035681,user_0393,DUNKIN #19709,0.08,27-06-2024,Thursday,Dining Out,1,0,DUNKIN,4
txn_0035682,user_0393,CHICK-FIL-A #2960,0.01,29-06-2024,Saturday,Dining Out,1,0,CHICK-FIL-A,4
txn_0035684,user_0393,SOUTHWEST GAS,60.76,10-04-2024,Wednesday,Utilities,1,0,SOUTHWEST GAS,26
txn_0035685,user_0393,AMEREN ELECTRIC,277.24,31-05-2024,Friday,Utilities,1,0,AMEREN ELECTRIC,26
txn_0035686,user_0393,T-MOBILE*AUTO PAY,104.46,26-04-2024,Friday,Phone & Internet,1,0,T-MOBILE PAY,16
txn_0035687,user_0393,GOOGLE FI,126.54,27-05-2024,Monday,Phone & Internet,1,0,GOOGLE FI,16
txn_0035688,user_0393,CIRCLE K #65114,78.45,15-04-2024,Monday,Transport,1,0,CIRCLE K,24
txn_0035689,user_0393,SUNOCO #407449,72.66,23-04-2024,Tuesday,Transport,1,0,SUNOCO,24
txn_0035690,user_0393,VALVOLINE #1266,75.22,24-04-2024,Wednesday,Transport,1,0,VALVOLINE,24
txn_0035691,user_0393,BP #640232,105.5,02-05-2024,Thursday,Transport,1,0,BP,24
txn_0035692,user_0393,VALVOLINE #6817,102.69,03-05-2024,Friday,Transport,1,0,VALVOLINE,24
txn_0035693,user_0393,SHELL OIL 16827930,60.28,09-05-2024,Thursday,Transport,1,0,SHELL OIL,24
txn_0035694,user_0393,EXXON MOBIL 45838234,82.42,19-05-2024,Sunday,Transport,1,0,EXXON MOBIL,24
txn_0035695,user_0393,SUNOCO #828851,8.8,22-06-2024,Saturday,Transport,1,0,SUNOCO,24
txn_0035696,user_0393,VALVOLINE #8021,0.88,25-06-2024,Tuesday,Transport,1,0,VALVOLINE,24
txn_0035697,user_0393,BP #759421,0.1,27-06-2024,Thursday,Transport,1,0,BP,24
txn_0035698,user_0393,GEICO INSURANCE,367.0,23-04-2024,Tuesday,Vehicle Insurance,1,0,GEICO INSURANCE,27
txn_0035699,user_0393,QUEST DIAGNOSTICS,155.37,03-04-2024,Wednesday,Healthcare,1,0,QUEST DIAGNOSTICS,9
txn_0035700,user_0393,CVS PHARMACY #21333,130.17,30-05-2024,Thursday,Healthcare,1,0,CVS PHARMACY,9
txn_0035701,user_0393,URGENT CARE CTR,14.46,16-06-2024,Sunday,Healthcare,1,0,URGENT CARE CTR,9
txn_0035702,user_0393,CIGNA HEALTH,638.0,09-06-2024,Sunday,Health Insurance,1,0,CIGNA HEALTH,8
txn_0035703,user_0393,NIKE.COM,100.0,09-05-2024,Thursday,Clothing,1,0,NIKE.COM,3
txn_0035704,user_0393,SEPHORA #4831,20.0,05-04-2024,Friday,Personal Care,1,0,SEPHORA,14
txn_0035705,user_0393,ALLSTATE LIFE,283.76,19-04-2024,Friday,Insurance,1,0,ALLSTATE LIFE,12
txn_0035706,user_0393,PRUDENTIAL INS,257.38,21-04-2024,Sunday,Insurance,1,0,PRUDENTIAL INS,12
txn_0035707,user_0393,PRUDENTIAL INS,28.6,08-05-2024,Wednesday,Insurance,1,0,PRUDENTIAL INS,12
txn_0035708,user_0393,ROBINHOOD,408.15,20-04-2024,Saturday,Savings,1,0,ROBINHOOD,21
txn_0035709,user_0393,VANGUARD,161.58,20-05-2024,Monday,Savings,1,0,VANGUARD,21
txn_0035710,user_0393,CHASE MORTGAGE,2019.0,28-05-2024,Tuesday,Rent / Mortgage,1,0,CHASE MORTGAGE,20
txn_0035711,user_0393,WALMART #4289,77.21,24-04-2024,Wednesday,Household Supplies,1,0,WALMART,11
txn_0035712,user_0393,TARGET #5515,97.06,30-04-2024,Tuesday,Household Supplies,1,0,TARGET,11
txn_0035713,user_0393,DOLLAR GENERAL #92123,24.96,27-05-2024,Monday,Household Supplies,1,0,DOLLAR GENERAL,11
txn_0035714,user_0393,BED BATH BEYOND,2.77,20-06-2024,Thursday,Household Supplies,1,0,BED BATH BEYOND,11
txn_0035715,user_0393,MEDIUM.COM,8.6,18-05-2024,Saturday,Reading,1,0,MEDIUM.COM,19
txn_0035716,user_0393,AMAZON KINDLE,27.4,21-05-2024,Tuesday,Reading,1,0,AMAZON KINDLE,19
txn_0035717,user_0393,APPLE.COM/BILL,108.13,01-04-2024,Monday,Other,1,0,APPLE.COM/BILL,13
txn_0035718,user_0393,PAYPAL*MS8SHR,46.68,02-04-2024,Tuesday,Other,1,0,PAYPAL,13
txn_0035719,user_0393,PAYPAL*QKKC9G,5.19,17-04-2024,Wednesday,Other,1,0,PAYPAL,13
txn_0035720,user_0394,MCDONALDS #63073,10.93,07-07-2024,Sunday,Dining Out,5,1,MCDONALDS,4
txn_0035721,user_0394,DUNKIN #68191,57.23,12-07-2024,Friday,Dining Out,5,1,DUNKIN,4
txn_0035722,user_0394,PANERA BREAD #3310,61.87,14-07-2024,Sunday,Dining Out,5,1,PANERA BREAD,4
txn_0035723,user_0394,PANERA BREAD #7430,34.1,19-07-2024,Friday,Dining Out,5,1,PANERA BREAD,4
txn_0035724,user_0394,DOORDASH*PH4ZV1,14.45,21-07-2024,Sunday,Dining Out,5,1,DOORDASH,4
txn_0035725,user_0394,MCDONALDS #12461,41.35,21-07-2024,Sunday,Dining Out,5,1,MCDONALDS,4
txn_0035726,user_0394,SUBWAY #67999,26.23,25-07-2024,Thursday,Dining Out,5,1,SUBWAY,4
txn_0035727,user_0394,UBER EATS*VYXO8Z,16.4,31-07-2024,Wednesday,Dining Out,5,1,UBER EATS,4
txn_0035728,user_0394,UBER EATS*OT7PJZ,47.84,05-08-2024,Monday,Dining Out,5,1,UBER EATS,4
txn_0035729,user_0394,PIZZA HUT #8399,61.18,26-08-2024,Monday,Dining Out,5,1,PIZZA HUT,4
txn_0035730,user_0394,DOORDASH*18YR2D,16.54,27-08-2024,Tuesday,Dining Out,5,1,DOORDASH,4
txn_0035731,user_0394,SUBWAY #35028,32.45,30-08-2024,Friday,Dining Out,5,1,SUBWAY,4
txn_0035732,user_0394,DOORDASH*8Q8II7,22.71,30-08-2024,Friday,Dining Out,5,1,DOORDASH,4
txn_0035733,user_0394,STARBUCKS #80812,47.98,07-09-2024,Saturday,Dining Out,5,1,STARBUCKS,4
txn_0035734,user_0394,PIZZA HUT #4026,24.77,12-09-2024,Thursday,Dining Out,5,1,PIZZA HUT,4
txn_0035735,user_0394,MCDONALDS #89564,18.38,14-09-2024,Saturday,Dining Out,5,1,MCDONALDS,4
txn_0035736,user_0394,STARBUCKS #48706,28.45,19-09-2024,Thursday,Dining Out,5,1,STARBUCKS,4
txn_0035737,user_0394,APPLEBEES #5821,20.47,28-09-2024,Saturday,Dining Out,5,1,APPLEBEES,4
txn_0035738,user_0394,CITY WATER DEPT,380.75,17-08-2024,Saturday,Utilities,5,1,CITY WATER DEPT,26
txn_0035739,user_0394,AMERICAN WATER,143.33,19-08-2024,Monday,Utilities,5,1,AMERICAN WATER,26
txn_0035740,user_0394,PG&E,15.92,13-09-2024,Friday,Utilities,5,1,PG&E,26
txn_0035741,user_0394,T-MOBILE*AUTO PAY,46.86,08-07-2024,Monday,Phone & Internet,5,1,T-MOBILE PAY,16
txn_0035742,user_0394,MINT MOBILE,115.14,08-08-2024,Thursday,Phone & Internet,5,1,MINT MOBILE,16
txn_0035743,user_0394,CIRCLE K #53813,97.0,14-07-2024,Sunday,Transport,5,1,CIRCLE K,24
txn_0035744,user_0394,EXXON MOBIL 97340698,51.07,16-07-2024,Tuesday,Transport,5,1,EXXON MOBIL,24
txn_0035745,user_0394,CIRCLE K #22946,91.62,22-07-2024,Monday,Transport,5,1,CIRCLE K,24
txn_0035746,user_0394,VALVOLINE #3181,82.29,06-08-2024,Tuesday,Transport,5,1,VALVOLINE,24
txn_0035747,user_0394,SHELL OIL 20782610,71.74,16-08-2024,Friday,Transport,5,1,SHELL OIL,24
txn_0035748,user_0394,CHEVRON #439955,67.54,16-08-2024,Friday,Transport,5,1,CHEVRON,24
txn_0035749,user_0394,CHEVRON #150078,26.99,19-08-2024,Monday,Transport,5,1,CHEVRON,24
txn_0035750,user_0394,SHELL OIL 69974148,53.31,24-08-2024,Saturday,Transport,5,1,SHELL OIL,24
txn_0035751,user_0394,EXXON MOBIL 43277332,79.92,05-09-2024,Thursday,Transport,5,1,EXXON MOBIL,24
txn_0035752,user_0394,EXXON MOBIL 42552070,34.67,21-09-2024,Saturday,Transport,5,1,EXXON MOBIL,24
txn_0035753,user_0394,SHELL OIL 86474988,3.85,26-09-2024,Thursday,Transport,5,1,SHELL OIL,24
txn_0035754,user_0394,GEICO INSURANCE,200.44,21-08-2024,Wednesday,Vehicle Insurance,5,1,GEICO INSURANCE,27
txn_0035755,user_0394,STATE FARM INS,363.93,16-09-2024,Monday,Vehicle Insurance,5,1,STATE FARM INS,27
txn_0035756,user_0394,STATE FARM INS,185.63,22-09-2024,Sunday,Vehicle Insurance,5,1,STATE FARM INS,27
txn_0035757,user_0394,RITE AID #9729,175.5,02-07-2024,Tuesday,Healthcare,5,1,RITE AID,9
txn_0035758,user_0394,RITE AID #6849,19.5,17-07-2024,Wednesday,Healthcare,5,1,RITE AID,9
txn_0035759,user_0394,KAISER HEALTH,146.51,13-08-2024,Tuesday,Health Insurance,5,1,KAISER HEALTH,8
txn_0035760,user_0394,BLUE CROSS BLUE SHIELD,1053.49,26-09-2024,Thursday,Health Insurance,5,1,BLUE CROSS BLUE SHIELD,8
txn_0035761,user_0394,AMAZON PRIME,12.88,16-09-2024,Monday,Streaming,5,1,AMAZON PRIME,22
txn_0035762,user_0394,YOUTUBE PREMIUM,19.12,17-09-2024,Tuesday,Streaming,5,1,YOUTUBE PREMIUM,22
txn_0035763,user_0394,AMAZON.COM*OZIMF6,104.49,19-07-2024,Friday,Clothing,5,1,AMAZON.COM,3
txn_0035764,user_0394,ROSS STORES #2413,57.61,07-08-2024,Wednesday,Clothing,5,1,ROSS STORES,3
txn_0035765,user_0394,WALMART #9267,104.57,30-08-2024,Friday,Clothing,5,1,WALMART,3
txn_0035766,user_0394,SPECS #811,53.57,12-08-2024,Monday,Alcohol,5,1,SPECS,0
txn_0035767,user_0394,TOTAL WINE #464,33.1,23-09-2024,Monday,Alcohol,5,1,TOTAL WINE,0
txn_0035768,user_0394,ULTA BEAUTY #9442,33.33,15-08-2024,Thursday,Personal Care,5,1,ULTA BEAUTY,14
txn_0035769,user_0394,CHEGG INC,600.0,06-08-2024,Tuesday,Education,5,1,CHEGG INC,5
txn_0035770,user_0394,IKEA #288,80.0,11-09-2024,Wednesday,Home Improvement,5,1,IKEA,10
txn_0035771,user_0394,ALLSTATE LIFE,232.0,10-07-2024,Wednesday,Insurance,5,1,ALLSTATE LIFE,12
txn_0035772,user_0394,ALLSTATE LIFE,355.06,11-07-2024,Thursday,Insurance,5,1,ALLSTATE LIFE,12
txn_0035773,user_0394,STATE FARM LIFE,375.25,21-07-2024,Sunday,Insurance,5,1,STATE FARM LIFE,12
txn_0035774,user_0394,METLIFE INS,372.05,22-07-2024,Monday,Insurance,5,1,METLIFE INS,12
txn_0035775,user_0394,STATE FARM LIFE,166.47,25-07-2024,Thursday,Insurance,5,1,STATE FARM LIFE,12
txn_0035776,user_0394,NEW YORK LIFE,174.01,04-08-2024,Sunday,Insurance,5,1,NEW YORK LIFE,12
txn_0035777,user_0394,METLIFE INS,126.8,07-08-2024,Wednesday,Insurance,5,1,METLIFE INS,12
txn_0035778,user_0394,TRANSAMERICA,175.52,19-08-2024,Monday,Insurance,5,1,TRANSAMERICA,12
txn_0035779,user_0394,PRUDENTIAL INS,107.56,26-08-2024,Monday,Insurance,5,1,PRUDENTIAL INS,12
txn_0035780,user_0394,NEW YORK LIFE,187.31,04-09-2024,Wednesday,Insurance,5,1,NEW YORK LIFE,12
txn_0035781,user_0394,TRANSAMERICA,222.12,07-09-2024,Saturday,Insurance,5,1,TRANSAMERICA,12
txn_0035782,user_0394,TRANSAMERICA,22.21,24-09-2024,Tuesday,Insurance,5,1,TRANSAMERICA,12
txn_0035783,user_0394,NEW YORK LIFE,2.22,27-09-2024,Friday,Insurance,5,1,NEW YORK LIFE,12
txn_0035784,user_0394,METLIFE INS,0.25,28-09-2024,Saturday,Insurance,5,1,METLIFE INS,12
txn_0035785,user_0394,VANGUARD,478.1,18-07-2024,Thursday,Savings,5,1,VANGUARD,21
txn_0035786,user_0394,WEALTHFRONT,558.77,22-07-2024,Monday,Savings,5,1,WEALTHFRONT,21
txn_0035787,user_0394,WEALTHFRONT,604.27,09-08-2024,Friday,Savings,5,1,WEALTHFRONT,21
txn_0035788,user_0394,ROBINHOOD,91.42,11-08-2024,Sunday,Savings,5,1,ROBINHOOD,21
txn_0035789,user_0394,ROBINHOOD,522.36,26-08-2024,Monday,Savings,5,1,ROBINHOOD,21
txn_0035790,user_0394,ROBINHOOD,75.52,26-08-2024,Monday,Savings,5,1,ROBINHOOD,21
txn_0035791,user_0394,CHARLES SCHWAB,7.55,07-09-2024,Saturday,Savings,5,1,CHARLES SCHWAB,21
txn_0035792,user_0394,FIDELITY INVEST,0.84,18-09-2024,Wednesday,Savings,5,1,FIDELITY INVEST,21
txn_0035793,user_0394,MARRIOTT #75904,280.0,30-08-2024,Friday,Travel,5,1,MARRIOTT,25
txn_0035794,user_0394,UNITED WAY,100.0,04-07-2024,Thursday,Charitable Giving,5,1,UNITED WAY,1
txn_0035795,user_0394,LANDLORD PAYMENT,376.67,19-08-2024,Monday,Rent / Mortgage,5,1,LANDLORD PAYMENT,20
txn_0035796,user_0394,WALMART #1047,76.21,17-08-2024,Saturday,Household Supplies,5,1,WALMART,11
txn_0035797,user_0394,WALMART #4527,21.76,31-08-2024,Saturday,Household Supplies,5,1,WALMART,11
txn_0035798,user_0394,DOLLAR TREE #65368,87.21,02-09-2024,Monday,Household Supplies,5,1,DOLLAR TREE,11
txn_0035799,user_0394,CONTAINER STORE,56.33,03-09-2024,Tuesday,Household Supplies,5,1,CONTAINER STORE,11
txn_0035800,user_0394,DOLLAR TREE #46170,18.49,17-09-2024,Tuesday,Household Supplies,5,1,DOLLAR TREE,11
txn_0035801,user_0394,BARNES NOBLE #2491,28.37,08-07-2024,Monday,Reading,5,1,BARNES NOBLE,19
txn_0035802,user_0394,AMAZON KINDLE,11.63,29-08-2024,Thursday,Reading,5,1,AMAZON KINDLE,19
txn_0035803,user_0394,COUNTY TAX PYMNT,116.67,06-09-2024,Friday,Property Tax,5,1,COUNTY TAX PYMNT,17
txn_0035804,user_0394,AMAZON*MISC,36.78,08-07-2024,Monday,Other,5,1,AMAZON,13
txn_0035805,user_0394,APPLE.COM/BILL,7.3,11-07-2024,Thursday,Other,5,1,APPLE.COM/BILL,13
txn_0035806,user_0394,VENMO*PAYMENT,94.92,16-07-2024,Tuesday,Other,5,1,VENMO,13
txn_0035807,user_0394,GOOGLE*SERVICES,20.12,19-07-2024,Friday,Other,5,1,GOOGLE,13
txn_0035808,user_0394,AMAZON*MISC,42.76,30-07-2024,Tuesday,Other,5,1,AMAZON,13
txn_0035809,user_0394,AMAZON*MISC,105.19,02-08-2024,Friday,Other,5,1,AMAZON,13
txn_0035810,user_0394,APPLE.COM/BILL,53.19,05-08-2024,Monday,Other,5,1,APPLE.COM/BILL,13
txn_0035811,user_0394,GOOGLE*SERVICES,42.69,05-08-2024,Monday,Other,5,1,GOOGLE,13
txn_0035812,user_0394,PAYPAL*GWQI0O,114.65,12-08-2024,Monday,Other,5,1,PAYPAL,13
txn_0035813,user_0394,VENMO*PAYMENT,6.84,12-08-2024,Monday,Other,5,1,VENMO,13
txn_0035814,user_0394,VENMO*PAYMENT,125.63,16-08-2024,Friday,Other,5,1,VENMO,13
txn_0035815,user_0394,GOOGLE*SERVICES,123.15,17-08-2024,Saturday,Other,5,1,GOOGLE,13
txn_0035816,user_0394,CASH APP*Q9JYGQ,28.24,20-08-2024,Tuesday,Other,5,1,CASH APP,13
txn_0035817,user_0394,GOOGLE*SERVICES,118.15,01-09-2024,Sunday,Other,5,1,GOOGLE,13
txn_0035818,user_0394,GOOGLE*SERVICES,121.01,16-09-2024,Monday,Other,5,1,GOOGLE,13
txn_0035819,user_0394,PAYPAL*38WSUA,57.04,21-09-2024,Saturday,Other,5,1,PAYPAL,13
txn_0035820,user_0394,PAYPAL*0HOM1S,5.7,23-09-2024,Monday,Other,5,1,PAYPAL,13
txn_0035821,user_0394,AMAZON*MISC,0.57,24-09-2024,Tuesday,Other,5,1,AMAZON,13
txn_0035822,user_0394,AMAZON*MISC,0.06,26-09-2024,Thursday,Other,5,1,AMAZON,13
txn_0035823,user_0394,CASH APP*VYUXIS,0.01,28-09-2024,Saturday,Other,5,1,CASH APP,13
txn_0035824,user_0395,MCDONALDS #13000,35.69,02-07-2024,Tuesday,Dining Out,2,0,MCDONALDS,4
txn_0035825,user_0395,OLIVE GARDEN #6727,42.73,05-07-2024,Friday,Dining Out,2,0,OLIVE GARDEN,4
txn_0035826,user_0395,SUBWAY #81745,13.01,05-07-2024,Friday,Dining Out,2,0,SUBWAY,4
txn_0035827,user_0395,DUNKIN #37798,21.95,26-07-2024,Friday,Dining Out,2,0,DUNKIN,4
txn_0035828,user_0395,APPLEBEES #1734,51.83,11-08-2024,Sunday,Dining Out,2,0,APPLEBEES,4
txn_0035829,user_0395,APPLEBEES #4962,46.31,12-08-2024,Monday,Dining Out,2,0,APPLEBEES,4
txn_0035830,user_0395,DUNKIN #16762,5.15,31-08-2024,Saturday,Dining Out,2,0,DUNKIN,4
txn_0035831,user_0395,CITY WATER DEPT,372.22,10-07-2024,Wednesday,Utilities,2,0,CITY WATER DEPT,26
txn_0035832,user_0395,AMEREN ELECTRIC,415.47,11-07-2024,Thursday,Utilities,2,0,AMEREN ELECTRIC,26
txn_0035833,user_0395,CITY WATER DEPT,100.62,14-07-2024,Sunday,Utilities,2,0,CITY WATER DEPT,26
txn_0035834,user_0395,PG&E,117.91,25-07-2024,Thursday,Utilities,2,0,PG&E,26
txn_0035835,user_0395,DUKE ENERGY,190.89,31-07-2024,Wednesday,Utilities,2,0,DUKE ENERGY,26
txn_0035836,user_0395,AMEREN ELECTRIC,181.34,07-08-2024,Wednesday,Utilities,2,0,AMEREN ELECTRIC,26
txn_0035837,user_0395,NATIONAL GRID,156.59,14-08-2024,Wednesday,Utilities,2,0,NATIONAL GRID,26
txn_0035838,user_0395,PG&E,321.26,21-08-2024,Wednesday,Utilities,2,0,PG&E,26
txn_0035839,user_0395,DUKE ENERGY,32.13,02-09-2024,Monday,Utilities,2,0,DUKE ENERGY,26
txn_0035840,user_0395,AMERICAN WATER,3.57,26-09-2024,Thursday,Utilities,2,0,AMERICAN WATER,26
txn_0035841,user_0395,GOOGLE FI,88.72,16-08-2024,Friday,Phone & Internet,2,0,GOOGLE FI,16
txn_0035842,user_0395,MINT MOBILE,77.28,22-09-2024,Sunday,Phone & Internet,2,0,MINT MOBILE,16
txn_0035843,user_0395,CHEVRON #983467,55.0,27-09-2024,Friday,Transport,2,0,CHEVRON,24
txn_0035844,user_0395,CHASE AUTO FINANCE,157.0,26-08-2024,Monday,Vehicle Payment,2,0,CHASE AUTO FINANCE,28
txn_0035845,user_0395,FARMERS INS,279.0,07-07-2024,Sunday,Vehicle Insurance,2,0,FARMERS INS,27
txn_0035846,user_0395,KAISER PERMANENTE,75.0,20-08-2024,Tuesday,Healthcare,2,0,KAISER PERMANENTE,9
txn_0035847,user_0395,AETNA HEALTH,80.0,13-07-2024,Saturday,Health Insurance,2,0,AETNA HEALTH,8
txn_0035848,user_0395,LIVE NATION,73.11,02-08-2024,Friday,Entertainment,2,0,LIVE NATION,6
txn_0035849,user_0395,LIVE NATION,83.07,15-08-2024,Thursday,Entertainment,2,0,LIVE NATION,6
txn_0035850,user_0395,STUBHUB,67.92,16-08-2024,Friday,Entertainment,2,0,STUBHUB,6
txn_0035851,user_0395,TICKETMASTER,66.3,12-09-2024,Thursday,Entertainment,2,0,TICKETMASTER,6
txn_0035852,user_0395,LIVE NATION,83.3,17-09-2024,Tuesday,Entertainment,2,0,LIVE NATION,6
txn_0035853,user_0395,REGAL CINEMAS #5837,45.27,18-09-2024,Wednesday,Entertainment,2,0,REGAL CINEMAS,6
txn_0035854,user_0395,TOPGOLF #821,4.53,19-09-2024,Thursday,Entertainment,2,0,TOPGOLF,6
txn_0035855,user_0395,TICKETMASTER,0.45,26-09-2024,Thursday,Entertainment,2,0,TICKETMASTER,6
txn_0035856,user_0395,AMC THEATRES #2460,0.05,27-09-2024,Friday,Entertainment,2,0,AMC THEATRES,6
txn_0035857,user_0395,PEACOCK TV,6.24,09-08-2024,Friday,Streaming,2,0,PEACOCK TV,22
txn_0035858,user_0395,PEACOCK TV,15.48,17-08-2024,Saturday,Streaming,2,0,PEACOCK TV,22
txn_0035859,user_0395,SPOTIFY USA,24.28,27-08-2024,Tuesday,Streaming,2,0,SPOTIFY USA,22
txn_0035860,user_0395,KOHLS #9209,133.67,16-07-2024,Tuesday,Clothing,2,0,KOHLS,3
txn_0035861,user_0395,KOHLS #2063,82.33,22-09-2024,Sunday,Clothing,2,0,KOHLS,3
txn_0035862,user_0395,VCA ANIMAL HOSP,99.26,07-08-2024,Wednesday,Pets,2,0,VCA ANIMAL HOSP,15
txn_0035863,user_0395,BANFIELD PET HOSP,46.96,05-09-2024,Thursday,Pets,2,0,BANFIELD PET HOSP,15
txn_0035864,user_0395,BANFIELD PET HOSP,33.78,07-09-2024,Saturday,Pets,2,0,BANFIELD PET HOSP,15
txn_0035865,user_0395,MENARDS #3118,185.28,03-07-2024,Wednesday,Home Improvement,2,0,MENARDS,10
txn_0035866,user_0395,TRUE VALUE #3874,565.38,04-07-2024,Thursday,Home Improvement,2,0,TRUE VALUE,10
txn_0035867,user_0395,WAYFAIR*ORDER,570.97,09-07-2024,Tuesday,Home Improvement,2,0,WAYFAIR,10
txn_0035868,user_0395,HOME DEPOT #2306,460.58,19-07-2024,Friday,Home Improvement,2,0,HOME DEPOT,10
txn_0035869,user_0395,ACE HARDWARE #5994,563.51,19-07-2024,Friday,Home Improvement,2,0,ACE HARDWARE,10
txn_0035870,user_0395,WILLIAMS SONOMA,644.48,19-07-2024,Friday,Home Improvement,2,0,WILLIAMS SONOMA,10
txn_0035871,user_0395,IKEA #806,406.62,24-07-2024,Wednesday,Home Improvement,2,0,IKEA,10
txn_0035872,user_0395,ACE HARDWARE #3594,77.26,03-08-2024,Saturday,Home Improvement,2,0,ACE HARDWARE,10
txn_0035873,user_0395,MENARDS #9881,33.04,08-08-2024,Thursday,Home Improvement,2,0,MENARDS,10
txn_0035874,user_0395,IKEA #899,334.22,09-08-2024,Friday,Home Improvement,2,0,IKEA,10
txn_0035875,user_0395,WAYFAIR*ORDER,391.62,10-08-2024,Saturday,Home Improvement,2,0,WAYFAIR,10
txn_0035876,user_0395,MENARDS #1654,521.35,16-08-2024,Friday,Home Improvement,2,0,MENARDS,10
txn_0035877,user_0395,TRUE VALUE #2899,397.63,25-08-2024,Sunday,Home Improvement,2,0,TRUE VALUE,10
txn_0035878,user_0395,ACE HARDWARE #9854,354.64,29-08-2024,Thursday,Home Improvement,2,0,ACE HARDWARE,10
txn_0035879,user_0395,WILLIAMS SONOMA,425.18,01-09-2024,Sunday,Home Improvement,2,0,WILLIAMS SONOMA,10
txn_0035880,user_0395,WILLIAMS SONOMA,42.52,02-09-2024,Monday,Home Improvement,2,0,WILLIAMS SONOMA,10
txn_0035881,user_0395,WAYFAIR*ORDER,4.25,04-09-2024,Wednesday,Home Improvement,2,0,WAYFAIR,10
txn_0035882,user_0395,HOME DEPOT #5092,0.43,09-09-2024,Monday,Home Improvement,2,0,HOME DEPOT,10
txn_0035883,user_0395,HOME DEPOT #6305,0.04,19-09-2024,Thursday,Home Improvement,2,0,HOME DEPOT,10
